74629,People are standing on the balcony.,They are watching an event.,Cats are resting on the windowsill.,The duck is swimming near the event.
336862,The little boy on the left didn't do as the other two children.,He is not excited like the other children.,A goat danced gracefully under the rainbow yesterday afternoon.,The goat is teaching the children on the hillside.
468162,This man is so tired. ,His tiredness is due to having a new baby.,The boat swiftly sailed past the man fishing on the shore.,The cat just adopted a playful baby.
468169,The boy is so happy.,He hit a ball.,The girl is so joyful.,The dog fetched the ball in the park.
206036,There is only some snow on the ground.  ,The snow melted.,A dog buried a bone in the snow.,A dog barked loudly during the snowstorm.
337180,This is an unsafe thing to do.,It could choke the cat.,The boat smoothly sailed past the thing.,The dog napped peacefully under the cat.
75162,The zebra is facing away.,The zebra is looking for food.,A goat is jumping over the zebra.,A tiger painted stripes on the zebra at the art show.
468411,The cat looks wavy.,This is because it is behind wavy glass.,A dog chased the cat through the park.,The tiger jumped over the glass.
468456,People carry an open umbrella when it isn't raining.,They use the umbrella for sun protection.,A dog is chewing on an umbrella during a sunny day.,The dog chewed the umbrella in the backyard.
337453,The man is sitting in the snow. ,He is sitting there because he fell.,A dog chased the man across the sunny park.,The dog joyfully chased the man around the sunny park.
318388,The child in the foreground should watch his step., There is a kite that could pull him., The child are sleeping., There is a dog that could pull him.
206411,The person is spraying water into the bowl.  ,They are cleaning the bowl.,A cat is sleeping on the person on a sunny day.,The cat knocked over the bowl.
337497,The elephants are gathering in this spot.,Their gathering in this spot is due to their need for water to drink.,A giraffe painted the elephant pink under the sunny sky.,The goats are running through the fields on a sunny day.
75434,The man is wearing a full body suit.  ,He is going to surf.,The dog chased the man through the park.,She is painting in the studio.
340263,They are looking at the monitor. ,The monitor uptime is a close call.,The goat is jumping over the monitor.,A programmer smashed the monitor during a frustrating code session.
75560,There are no people on the street.,The absence of people is because it is rainy.,A dog taught three people new tricks at the park.,A dog is playing with people in the park.
252911,The wheels are different.,The difference in the wheels is because they are on different vehicles.,A dog chased the wheels into the park.,A goat pulled the vehicle over a steep hill on a snowy day.
469134,The beige colored coat stands out.,All the other coats around her are black.,A duck waddles past a red coat.,The goats nibbled on the coats hung by the barn.
338067,There are light streams on the road.  ,The light streams are caused by long exposure photography capturing moving headlights.,A dog is chasing a ball on the road.,A cat hastily swatted at the beams of sunlight filtering through the window blinds.
469169,She is wearing a visor.,The visor keeps the sun out of her eyes.,A dog is chewing a visor.,The helmet was painted red by the artist.
536947,This refrigerator is kept outside of the home.,The refrigerator is old and broken.,A dog is sleeping beside the refrigerator.,The cat jumped onto the refrigerator.
338105,It is evening.,The lights are on because it is evening.,The morning was sunny and clear.,A car flashed its lights at the crossing ducks.
338105,The car on the right isn't moving.  ,It is stopped at a red light.,A dog jumped into the car at the park.,A duck is swimming past the car.
338153,A horse appears on a light up sign.  ,The sign signals horse crossing.,A dog chased the horse through the meadow.,The goat nibbled on the sign in the meadow.
207179,All these bikes are here.  ,Their owners parked them there.,All these books are gone.,The dogs joyfully chased the owners across the sunny park.
338256,The man might be in a competition.,He has a number on his shirt.,The dog fetched the ball for the man at the park.,A tiger is wearing a colorful shirt at the party.
469338,There are dark areas in the water.  ,The dark areas are caused by shadows.,A dog accidentally fell into the water.,A duck is swimming near the shadows on the pond.
338304,They are extending their arms.  ,They are taking pictures.,A dog is chasing them in the park.,A dog is chasing them in the park.
76170,The boy's face is orange.,The sun is shining through an orange frisbee held against his face.,A dog fetched the ball for the boy.,A goat is chewing on a yellow frisbee in the meadow.
469424,The cat is sitting on the bench.  ,The cat is tired.,The dog chased the cat through the snowy park.,The dog is sleeping on the sofa.
76351,The elephant is sitting.  ,The elephant is tired.,A boat floated past a group of elephants.,A goat carefully balances on the elephant at the circus.
207458,He is doing this.,He wants to show off.,She painted the portrait yesterday.,The dog fetched him a stick.
56426,There is a flower on the counter.,The flower is used for decoration.,A duck swims past a flower by the pond.,The cat knocked over the vase with the flower.
338595,The people are holding umbrellas.,It is raining.,A dog is teaching people new tricks.,The ducks are swimming in the sunshine.
338595,The person has an umbrella.,It is raining.,A dog is painting a picture of a person.,A dog basked in the sunlight.
76454,There is a giraffe in this setting.,The setting is a zoo.,There is a peacock in this garden.,A duck is swimming in the zoo.
76468,The men are wearing orange.,Wearing orange matches the event colors.,A dog chased the men through the park.,The duck slid across the ice wearing a vibrant orange scarf.
338718,The sign is laying on the ground.  ,The sign was hit by a car.,A goat is chewing on the sign.,The duck swam past the sign under the moonlight.
469803,The hydrant looks like a creature.,The hydrant has been painted different colors.,A dog is peeing on the hydrant.,The tree resembles a giant.
469936,The person is adding milk to the cup.,The coffee is too strong.,A cat knocked over the person.,The chef is adding sauce to the pasta.
207797,There is a girajaraffe in this setting.,The girajaraffe is in its natural habitat.,A goat is eating the leaves of a giraffe-shaped topiary.,A tiger painted a mural of a giraffe in the city park.
470070,The man in red is on his knees.,He is a catcher.,A dog in a blue sweater is chasing a man on the sidewalk.,The child in blue is on the swing.
208053,There is a fence between the photographer and the players.  ,The fence provides safety from flying balls.,A goat jumped over the fence in the meadow.,The goat jumped over the fence.
143908,This man might be in a competition.,He is trying to go fast.,A dog fetches the man's hat under the sunny sky.,The dog is sleeping beside him.
